,order_details_id,order_id,pizza_id,quantity,date,time,week
48328,47676,20955,bbq_ckn_l,1,2016-12-22 00:00:00,13H 17M 55S,51
14183,47677,20956,big_meat_s,1,2016-12-22 00:00:00,13H 39M 03S,51
10997,47680,20957,thai_ckn_l,1,2016-12-22 00:00:00,13:42:56,51
10999,47678,20957,classic_dlx_l,1,2016-12-22 00:00:00,13:42:56,51
10998,47679,20957,sicilian_l,1,2016-12-22 00:00:00,13:42:56,51
39955,47681,20958,four_cheese_l,1,2016-12-22 00:00:00,13:46 PM,51
46154,47682,20959,pepperoni_l,1,2016-12-22 00:00:00,13:50:58,51
40646,47684,20960,mexicana_l,1,2016-12-22 00:00:00,14H 23M 39S,51
40647,47683,20960,big_meat_s,1,2016-12-22 00:00:00,14H 23M 39S,51
5556,47685,20961,mediterraneo_l,1,2016-12-22 00:00:00,14:48:15,51
41272,47686,20962,four_cheese_m,1,2016-12-22 00:00:00,00:00 AM,51
442,47687,20963,four_cheese_m,1,2016-12-22 00:00:00,15:24 PM,51
441,47689,20963,prsc_argla_s,1,2016-12-22 00:00:00,15:24 PM,51
440,47688,20963,green_garden_m,1,2016-12-22 00:00:00,15:24 PM,51
13742,47691,20964,classic_dlx_s,1,2016-12-22 00:00:00,15:26 PM,51
13744,47693,20964,sicilian_s,1,2016-12-22 00:00:00,15:26 PM,51
13743,47690,20964,cali_ckn_l,1,2016-12-22 00:00:00,15:26 PM,51
13745,47692,20964,cali_ckn_l,1,2016-12-22 00:00:00,15:26 PM,51
25137,47694,20965,big_meat_s,1,2016-12-22 15:32:02,00:00:00,51
47306,47695,20966,pep_msh_pep_l,1,2016-12-22 00:00:00,15:37:51,51
30682,47696,20967,ckn_pesto_s,1,2016-12-22 00:00:00,15:37:51,51
30683,47697,20967,hawaiian_s,1,2016-12-22 00:00:00,15:37:51,51
48607,47698,20968,southw_ckn_m,1,2016-12-22 16:09:04,00H 00M 00S,51
36432,47699,20969,four_cheese_l,1,2016-12-22 00:00:00,16:13 PM,51
37186,47701,20970,the_greek_l,1,2016-12-22 00:00:00,16:13 PM,51
37185,47700,20970,peppr_salami_l,1,2016-12-22 00:00:00,16:13 PM,51
35848,47702,20971,calabrese_l,1,2016-12-22 00:00:00,16:34:38,51
35849,47703,20971,spin_pesto_m,1,2016-12-22 00:00:00,16:34:38,51
38583,47705,20972,spicy_ital_m,1,2016-12-22 00:00:00,16:39:25,51
38582,47706,20972,spicy_ital_s,1,2016-12-22 00:00:00,16:39:25,51
38581,47704,20972,classic_dlx_m,2,2016-12-22 00:00:00,16:39:25,51
26321,47707,20973,five_cheese_l,1,2016-12-22 00:00:00,16:40:09,51
26320,47708,20973,spinach_fet_l,1,2016-12-22 00:00:00,16:40:09,51
26319,47709,20973,thai_ckn_l,1,2016-12-22 00:00:00,16:40:09,51
1815,47710,20974,mediterraneo_m,1,2016-12-22 16:41:19,00:00:00,51
1816,47711,20974,spicy_ital_l,1,2016-12-22 16:41:19,00:00:00,51
9437,47713,20975,thai_ckn_s,1,2016-12-22 00:00:00,16:50:19,51
9438,47712,20975,ital_supr_m,1,2016-12-22 00:00:00,16:50:19,51
37352,47714,20976,big_meat_s,1,2016-12-22 00:00:00,16:56 PM,51
37353,47716,20976,southw_ckn_l,1,2016-12-22 00:00:00,16:56 PM,51
37354,47715,20976,cali_ckn_m,1,2016-12-22 00:00:00,16:56 PM,51
37355,47717,20976,spicy_ital_l,1,2016-12-22 00:00:00,16:56 PM,51
26266,47718,20977,veggie_veg_s,1,2016-12-22 00:00:00,17:15:52,51
37597,47720,20978,mediterraneo_l,1,2016-12-22 00:00:00,17:28:01,51
37599,47719,20978,cali_ckn_m,1,2016-12-22 00:00:00,17:28:01,51
37598,47721,20978,soppressata_m,1,2016-12-22 00:00:00,17:28:01,51
12414,47723,20979,spicy_ital_s,1,2016-12-22 00:00:00,17:28:01,51
12413,47722,20979,pepperoni_m,1,2016-12-22 00:00:00,17:28:01,51
37960,47724,20980,pepperoni_m,1,2016-12-22 00:00:00,00:00 AM,51
37822,47725,20981,cali_ckn_m,1,2016-12-22 00:00:00,17H 49M 03S,51
26821,47727,20982,spinach_supr_s,1,2016-12-22 00:00:00,18:39 PM,51
26820,47726,20982,green_garden_m,1,2016-12-22 00:00:00,18:39 PM,51
4627,47728,20983,big_meat_s,1,2016-12-22 00:00:00,18H 44M 54S,51
45148,47731,20984,big_meat_s,1,2016-12-22 00:00:00,18:56 PM,51
45146,47729,20984,big_meat_s,1,2016-12-22 00:00:00,18:56 PM,51
45147,47730,20984,ital_veggie_l,1,2016-12-22 00:00:00,18:56 PM,51
31439,47733,20985,four_cheese_l,1,2016-12-22 00:00:00,19:09:44,51
31438,47735,20985,southw_ckn_l,1,2016-12-22 00:00:00,19:09:44,51
31436,47732,20985,cali_ckn_s,1,2016-12-22 00:00:00,19:09:44,51
31437,47734,20985,mexicana_m,1,2016-12-22 00:00:00,19:09:44,51
30859,47736,20986,hawaiian_l,1,2016-12-22 00:00:00,19:42:04,51
32810,47737,20987,spin_pesto_s,1,2016-12-22 00:00:00,20:04 PM,51
32809,47738,20987,spinach_fet_l,1,2016-12-22 00:00:00,20:04 PM,51
33941,47739,20988,spinach_fet_l,2,2016-12-22 00:00:00,20H 06M 25S,51
29112,47740,20989,bbq_ckn_s,1,2016-12-22 00:00:00,20:10:15,51
29111,47742,20989,thai_ckn_s,1,2016-12-22 00:00:00,20:10:15,51
29113,47741,20989,prsc_argla_m,1,2016-12-22 00:00:00,20:10:15,51
2262,47744,20990,pepperoni_m,1,2016-12-22 00:00:00,20H 24M 23S,51
2261,47743,20990,ckn_alfredo_m,1,2016-12-22 00:00:00,20H 24M 23S,51
16400,47748,20991,ckn_alfredo_m,1,2016-12-22 00:00:00,20H 56M 37S,51
16402,47747,20991,ital_veggie_s,1,2016-12-22 00:00:00,20H 56M 37S,51
16401,47745,20991,calabrese_l,1,2016-12-22 00:00:00,20H 56M 37S,51
16403,47746,20991,classic_dlx_m,1,2016-12-22 00:00:00,20H 56M 37S,51
1525,47750,20992,hawaiian_m,1,2016-12-22 00:00:00,21H 09M 43S,51
1524,47749,20992,ckn_alfredo_m,1,2016-12-22 00:00:00,21H 09M 43S,51
1523,47751,20992,mexicana_l,1,2016-12-22 00:00:00,21H 09M 43S,51
1522,47752,20992,veggie_veg_m,1,2016-12-22 00:00:00,21H 09M 43S,51
24189,47753,20993,bbq_ckn_m,1,2016-12-22 00:00:00,21H 49M 24S,51
24190,47754,20993,soppressata_m,1,2016-12-22 00:00:00,21H 49M 24S,51
31982,47756,20994,ital_cpcllo_l,1,2016-12-22 00:00:00,22H 02M 42S,51
31981,47755,20994,hawaiian_l,1,2016-12-22 00:00:00,22H 02M 42S,51
28653,47757,20995,pepperoni_m,1,2016-12-23 00:00:00,11H 33M 33S,51
28654,47758,20995,spicy_ital_l,1,2016-12-23 00:00:00,11H 33M 33S,51
28655,47759,20995,veggie_veg_m,1,2016-12-23 00:00:00,11H 33M 33S,51
40766,47761,20996,spinach_fet_l,1,2016-12-23 00:00:00,11H 38M 11S,51
40767,47760,20996,sicilian_l,1,2016-12-23 00:00:00,11H 38M 11S,51
40510,47763,20997,mexicana_l,1,2016-12-23 00:00:00,11H 38M 11S,51
40509,47762,20997,mexicana_l,1,2016-12-23 00:00:00,11H 38M 11S,51
35533,47765,20998,five_cheese_l,1,2016-12-23 00:00:00,11:42 AM,51
35534,47766,20998,spin_pesto_s,1,2016-12-23 00:00:00,11:42 AM,51
35535,47764,20998,bbq_ckn_l,1,2016-12-23 00:00:00,11:42 AM,51
48031,47767,20999,big_meat_s,1,2016-12-23 00:00:00,11:54 AM,51
9496,47768,21000,thai_ckn_l,1,2016-12-23 00:00:00,12:09 PM,51
37401,47769,21001,bbq_ckn_m,1,2016-12-23 00:00:00,12:17:40,51
37400,47771,21001,thai_ckn_s,1,2016-12-23 00:00:00,12:17:40,51
37399,47770,21001,thai_ckn_s,1,2016-12-23 00:00:00,12:17:40,51
46891,47772,21002,pepperoni_s,1,2016-12-23 00:00:00,12:31:26,51
43322,47775,21003,ital_cpcllo_l,1,2016-12-23 00:00:00,12:35:26,51
43323,47773,21003,big_meat_s,2,2016-12-23 00:00:00,12:35:26,51
43324,47774,21003,five_cheese_l,1,2016-12-23 00:00:00,12:35:26,51
22466,47777,21004,veggie_veg_l,1,2016-12-23 12:54:17,00:00:00,51
22465,47776,21004,veggie_veg_l,1,2016-12-23 12:54:17,00:00:00,51
27241,47778,21005,veggie_veg_m,1,2016-12-23 13:00:01,00:00 AM,51
28620,47779,21006,pep_msh_pep_s,1,2016-12-23 00:00:00,13:05 PM,51
45098,47780,21007,hawaiian_s,1,2016-12-23 00:00:00,13:07:44,51
39517,47781,21008,pep_msh_pep_m,1,2016-12-23 00:00:00,13H 11M 38S,51
39518,47782,21008,spicy_ital_m,1,2016-12-23 00:00:00,13H 11M 38S,51
41634,47783,21009,the_greek_xl,1,2016-12-23 00:00:00,13:12:00,51
40062,47785,21010,spinach_fet_m,1,2016-12-23 00:00:00,13:16:32,51
40061,47784,21010,prsc_argla_l,1,2016-12-23 00:00:00,13:16:32,51
23620,47786,21011,hawaiian_l,1,2016-12-23 00:00:00,13:29:21,51
45216,47787,21012,hawaiian_l,1,2016-12-23 00:00:00,13H 29M 57S,51
45217,47788,21012,hawaiian_l,1,2016-12-23 00:00:00,13H 29M 57S,51
43733,47789,21013,the_greek_xl,1,2016-12-23 00:00:00,13:37:04,51
16203,47790,21014,calabrese_m,1,2016-12-23 00:00:00,13H 40M 23S,51
16202,47792,21014,the_greek_m,1,2016-12-23 00:00:00,13H 40M 23S,51
16201,47791,21014,ckn_pesto_s,1,2016-12-23 00:00:00,13H 40M 23S,51
29965,47793,21015,ckn_pesto_s,1,2016-12-23 00:00:00,13:48 PM,51
29967,47796,21015,ital_veggie_s,1,2016-12-23 00:00:00,13:48 PM,51
29966,47797,21015,mediterraneo_m,1,2016-12-23 00:00:00,13:48 PM,51
29964,47794,21015,classic_dlx_m,1,2016-12-23 00:00:00,13:48 PM,51
29968,47795,21015,green_garden_s,1,2016-12-23 00:00:00,13:48 PM,51
29963,47798,21015,peppr_salami_l,1,2016-12-23 00:00:00,13:48 PM,51
29969,47799,21015,spicy_ital_l,1,2016-12-23 00:00:00,13:48 PM,51
29970,47800,21015,spicy_ital_l,1,2016-12-23 00:00:00,13:48 PM,51
28605,47803,21016,veggie_veg_m,1,2016-12-23 14:08:29,00:00 AM,51
28604,47801,21016,five_cheese_l,1,2016-12-23 14:08:29,00:00 AM,51
28603,47802,21016,ital_cpcllo_l,1,2016-12-23 14:08:29,00:00 AM,51
25247,47804,21017,pepperoni_l,1,2016-12-23 00:00:00,14:09 PM,51
32734,47805,21018,classic_dlx_m,1,2016-12-23 00:00:00,14:20 PM,51
32735,47806,21018,prsc_argla_m,2,2016-12-23 00:00:00,14:20 PM,51
46527,47807,21019,prsc_argla_m,1,2016-12-23 00:00:00,14:41:12,51
47300,47809,21020,sicilian_l,1,2016-12-23 14:58:00,00:00:00,51
47299,47808,21020,pep_msh_pep_s,1,2016-12-23 14:58:00,00:00:00,51
5372,47811,21021,thai_ckn_l,1,2016-12-23 00:00:00,15:19 PM,51
5371,47812,21021,the_greek_l,1,2016-12-23 00:00:00,15:19 PM,51
5373,47810,21021,napolitana_l,1,2016-12-23 00:00:00,15:19 PM,51
5919,47816,21022,cali_ckn_l,1,2016-12-23 00:00:00,15:30 PM,51
5918,47814,21022,big_meat_s,1,2016-12-23 00:00:00,15:30 PM,51
5922,47815,21022,brie_carre_s,1,2016-12-23 00:00:00,15:30 PM,51
5917,47819,21022,hawaiian_s,1,2016-12-23 00:00:00,15:30 PM,51
5915,47813,21022,bbq_ckn_l,1,2016-12-23 00:00:00,15:30 PM,51
5914,47820,21022,bbq_ckn_l,1,2016-12-23 00:00:00,15:30 PM,51
5921,47823,21022,southw_ckn_l,1,2016-12-23 00:00:00,15:30 PM,51
5916,47824,21022,the_greek_s,1,2016-12-23 00:00:00,15:30 PM,51
5913,47822,21022,sicilian_l,1,2016-12-23 00:00:00,15:30 PM,51
5911,47817,21022,classic_dlx_m,1,2016-12-23 00:00:00,15:30 PM,51
5912,47821,21022,pep_msh_pep_m,1,2016-12-23 00:00:00,15:30 PM,51
5920,47818,21022,hawaiian_m,1,2016-12-23 00:00:00,15:30 PM,51
29457,47825,21023,hawaiian_m,1,2016-12-23 00:00:00,15:36:58,51
29458,47826,21023,sicilian_m,1,2016-12-23 00:00:00,15:36:58,51
39728,47827,21024,sicilian_m,1,2016-12-23 00:00:00,16H 12M 04S,51
5242,47828,21025,sicilian_m,2,2016-12-23 00:00:00,17:05:56,51
2789,47829,21026,cali_ckn_l,1,2016-12-23 00:00:00,17:14:47,51
2788,47830,21026,cali_ckn_l,1,2016-12-23 00:00:00,17:14:47,51
18370,47832,21027,hawaiian_l,1,2016-12-23 17:16:04,00H 00M 00S,51
18372,47834,21027,southw_ckn_m,1,2016-12-23 17:16:04,00H 00M 00S,51
18373,47831,21027,bbq_ckn_m,1,2016-12-23 17:16:04,00H 00M 00S,51
18371,47833,21027,ital_veggie_l,1,2016-12-23 17:16:04,00H 00M 00S,51
43603,47835,21028,hawaiian_l,1,2016-12-23 00:00:00,17H 17M 32S,51
28585,47836,21029,mediterraneo_m,1,2016-12-23 00:00:00,17H 17M 32S,51
12642,47837,21030,mediterraneo_m,1,2016-12-23 00:00:00,17:41:11,51
12641,47838,21030,pepperoni_m,1,2016-12-23 00:00:00,17:41:11,51
46006,47840,21031,spicy_ital_m,1,2016-12-23 00:00:00,17:46 PM,51
46007,47839,21031,soppressata_l,1,2016-12-23 00:00:00,17:46 PM,51
31866,47842,21032,ckn_alfredo_l,1,2016-12-23 17:52:04,00H 00M 00S,51
31868,47843,21032,mexicana_l,2,2016-12-23 17:52:04,00H 00M 00S,51
31867,47841,21032,bbq_ckn_l,1,2016-12-23 17:52:04,00H 00M 00S,51
29918,47846,21033,mexicana_l,1,2016-12-23 00:00:00,18:00:38,51
29916,47844,21033,hawaiian_s,1,2016-12-23 00:00:00,18:00:38,51
29919,47845,21033,mediterraneo_s,1,2016-12-23 00:00:00,18:00:38,51
29917,47847,21033,southw_ckn_l,1,2016-12-23 00:00:00,18:00:38,51
47536,47848,21034,cali_ckn_l,1,2016-12-23 00:00:00,18:15 PM,51
27087,47849,21035,sicilian_s,1,2016-12-23 00:00:00,18H 33M 16S,51
39848,47851,21036,thai_ckn_l,1,2016-12-23 00:00:00,18:36:29,51
39847,47850,21036,thai_ckn_l,1,2016-12-23 00:00:00,18:36:29,51
29520,47853,21037,thai_ckn_l,1,2016-12-23 00:00:00,18:42 PM,51
29519,47852,21037,bbq_ckn_s,1,2016-12-23 00:00:00,18:42 PM,51
41791,47854,21038,ital_veggie_m,1,2016-12-23 18:44:50,00H 00M 00S,51
41792,47855,21038,mexicana_s,1,2016-12-23 18:44:50,00H 00M 00S,51
25672,47856,21039,ital_cpcllo_m,1,2016-12-23 00:00:00,18H 59M 05S,51
25674,47859,21039,sicilian_s,1,2016-12-23 00:00:00,18H 59M 05S,51
25673,47857,21039,ital_supr_m,1,2016-12-23 00:00:00,18H 59M 05S,51
25671,47858,21039,peppr_salami_l,1,2016-12-23 00:00:00,18H 59M 05S,51
24253,47862,21040,pepperoni_l,1,2016-12-23 00:00:00,19H 00M 38S,51
24254,47860,21040,pepperoni_l,1,2016-12-23 00:00:00,19H 00M 38S,51
24255,47861,21040,classic_dlx_s,1,2016-12-23 00:00:00,19H 00M 38S,51
37654,47863,21041,the_greek_s,1,2016-12-23 00:00:00,19H 00M 38S,51
26993,47865,21042,the_greek_s,1,2016-12-23 00:00:00,19:37 PM,51
26994,47864,21042,classic_dlx_s,1,2016-12-23 00:00:00,19:37 PM,51
44218,47866,21043,ckn_alfredo_m,1,2016-12-23 00:00:00,19:41 PM,51
28682,47867,21044,classic_dlx_l,1,2016-12-23 00:00:00,20:01 PM,51
28680,47868,21044,classic_dlx_l,1,2016-12-23 00:00:00,20:01 PM,51
28681,47870,21044,thai_ckn_l,1,2016-12-23 00:00:00,20:01 PM,51
28679,47869,21044,pepperoni_s,1,2016-12-23 00:00:00,20:01 PM,51
21496,47873,21045,pepperoni_s,1,2016-12-23 00:00:00,20H 34M 28S,51
21495,47872,21045,ital_cpcllo_m,1,2016-12-23 00:00:00,20H 34M 28S,51
21494,47874,21045,southw_ckn_l,1,2016-12-23 00:00:00,20H 34M 28S,51
21493,47871,21045,green_garden_s,1,2016-12-23 00:00:00,20H 34M 28S,51
48170,47875,21046,big_meat_s,1,2016-12-23 00:00:00,20:45 PM,51
25645,47876,21047,peppr_salami_s,1,2016-12-23 20:49:05,00:00 AM,51
3882,47878,21048,ital_supr_l,1,2016-12-23 00:00:00,21H 00M 41S,51
3880,47877,21048,big_meat_s,1,2016-12-23 00:00:00,21H 00M 41S,51
3881,47879,21048,thai_ckn_l,1,2016-12-23 00:00:00,21H 00M 41S,51
41799,47881,21049,southw_ckn_l,1,2016-12-23 00:00:00,21H 27M 59S,51
41800,47880,21049,soppressata_s,1,2016-12-23 00:00:00,21H 27M 59S,51
41801,47882,21049,thai_ckn_l,1,2016-12-23 00:00:00,21H 27M 59S,51
34636,47884,21050,thai_ckn_l,1,2016-12-23 00:00:00,00:00:00,51
34635,47883,21050,cali_ckn_l,1,2016-12-23 00:00:00,00:00:00,51
34634,47886,21050,veggie_veg_s,1,2016-12-23 00:00:00,00:00:00,51
34633,47885,21050,mediterraneo_m,1,2016-12-23 00:00:00,00:00:00,51
43524,47888,21051,spicy_ital_l,1,2016-12-23 00:00:00,00:00:00,51
43526,47890,21051,veggie_veg_l,1,2016-12-23 00:00:00,00:00:00,51
43525,47889,21051,spicy_ital_m,1,2016-12-23 00:00:00,00:00:00,51
43523,47887,21051,five_cheese_l,1,2016-12-23 00:00:00,00:00:00,51
9172,47891,21052,five_cheese_l,1,2016-12-24 00:00:00,11:18 AM,51
9173,47892,21052,thai_ckn_l,1,2016-12-24 00:00:00,11:18 AM,51
27085,47894,21053,mediterraneo_m,1,2016-12-24 00:00:00,11:22:15,51
27086,47893,21053,ital_veggie_m,1,2016-12-24 00:00:00,11:22:15,51
17738,47895,21054,napolitana_l,1,2016-12-24 11:26:29,00H 00M 00S,51
27978,47898,21055,thai_ckn_m,1,2016-12-24 00:00:00,11:27 AM,51
27979,47897,21055,classic_dlx_s,1,2016-12-24 00:00:00,11:27 AM,51
27980,47896,21055,ckn_pesto_s,1,2016-12-24 00:00:00,11:27 AM,51
27981,47899,21055,ckn_pesto_s,1,2016-12-24 00:00:00,11:27 AM,51
23121,47900,21056,prsc_argla_s,1,2016-12-24 00:00:00,12:00 PM,51
43175,47901,21057,classic_dlx_m,1,2016-12-24 00:00:00,12H 04M 56S,51
3963,47904,21058,mexicana_m,1,2016-12-24 00:00:00,12H 04M 56S,51
3962,47907,21058,the_greek_s,1,2016-12-24 00:00:00,12H 04M 56S,51
3964,47906,21058,the_greek_s,1,2016-12-24 00:00:00,12H 04M 56S,51
3965,47905,21058,southw_ckn_m,1,2016-12-24 00:00:00,12H 04M 56S,51
3966,47902,21058,big_meat_s,1,2016-12-24 00:00:00,12H 04M 56S,51
3967,47903,21058,big_meat_s,1,2016-12-24 00:00:00,12H 04M 56S,51
7987,47909,21059,big_meat_s,1,2016-12-24 00:00:00,12:09:56,51
7988,47908,21059,big_meat_s,1,2016-12-24 00:00:00,12:09:56,51
26936,47911,21060,spinach_fet_m,1,2016-12-24 00:00:00,12:34:00,51
26937,47910,21060,green_garden_m,1,2016-12-24 00:00:00,12:34:00,51
26026,47912,21061,green_garden_l,1,2016-12-24 00:00:00,12:42:11,51
9884,47913,21062,mediterraneo_l,1,2016-12-24 00:00:00,12:57 PM,51
43779,47914,21063,four_cheese_m,1,2016-12-24 00:00:00,13:07:09,51
43778,47915,21063,southw_ckn_m,1,2016-12-24 00:00:00,13:07:09,51
8291,47917,21064,calabrese_m,1,2016-12-24 13:26:40,13:07:09,51
8290,47924,21064,peppr_salami_m,1,2016-12-24 13:26:40,13:07:09,51
8287,47928,21064,thai_ckn_l,2,2016-12-24 13:26:40,13:07:09,51
8288,47923,21064,thai_ckn_l,1,2016-12-24 13:26:40,13:07:09,51
8286,47916,21064,bbq_ckn_s,1,2016-12-24 13:26:40,13:07:09,51
8285,47921,21064,bbq_ckn_s,1,2016-12-24 13:26:40,13:07:09,51
8294,47927,21064,southw_ckn_l,1,2016-12-24 13:26:40,13:07:09,51
8289,47920,21064,southw_ckn_l,1,2016-12-24 13:26:40,13:07:09,51
8292,47918,21064,cali_ckn_l,1,2016-12-24 13:26:40,13:07:09,51
8293,47925,21064,cali_ckn_l,1,2016-12-24 13:26:40,13:07:09,51
8295,47926,21064,sicilian_s,1,2016-12-24 13:26:40,13:07:09,51
8297,47922,21064,sicilian_s,1,2016-12-24 13:26:40,13:07:09,51
8296,47919,21064,cali_ckn_m,1,2016-12-24 13:26:40,13:07:09,51
21263,47930,21065,cali_ckn_m,1,2016-12-24 13:26:40,13:07:09,51
21261,47929,21065,cali_ckn_m,1,2016-12-24 13:26:40,13:07:09,51
21262,47931,21065,sicilian_l,1,2016-12-24 13:26:40,13:07:09,51
39151,47932,21066,pepperoni_l,1,2016-12-24 00:00:00,13:45 PM,51
23090,47933,21067,classic_dlx_l,1,2016-12-24 14:08:39,00H 00M 00S,51
23089,47934,21067,mediterraneo_l,1,2016-12-24 14:08:39,00H 00M 00S,51
30932,47936,21068,peppr_salami_m,1,2016-12-24 00:00:00,14H 58M 22S,51
30933,47935,21068,hawaiian_l,1,2016-12-24 00:00:00,14H 58M 22S,51
40544,47939,21069,mediterraneo_s,1,2016-12-24 00:00:00,15:02:24,51
40546,47937,21069,big_meat_s,1,2016-12-24 00:00:00,15:02:24,51
40545,47938,21069,hawaiian_l,1,2016-12-24 00:00:00,15:02:24,51
20326,47941,21070,five_cheese_l,1,2016-12-24 00:00:00,15:08:38,51
20325,47943,21070,the_greek_m,1,2016-12-24 00:00:00,15:08:38,51
20328,47940,21070,bbq_ckn_l,1,2016-12-24 00:00:00,15:08:38,51
20327,47942,21070,pepperoni_m,1,2016-12-24 00:00:00,15:08:38,51
47693,47944,21071,pepperoni_m,1,2016-12-24 00:00:00,15:39:50,51
26877,47945,21072,pepperoni_m,1,2016-12-24 15:42:10,00:00 AM,51
33228,47947,21073,sicilian_m,1,2016-12-24 15:56:32,00H 00M 00S,51
33229,47948,21073,spinach_fet_m,1,2016-12-24 15:56:32,00H 00M 00S,51
33230,47946,21073,spinach_fet_m,1,2016-12-24 15:56:32,00H 00M 00S,51
31059,47951,21074,four_cheese_l,1,2016-12-24 15:58:44,00H 00M 00S,51
31060,47949,21074,ckn_pesto_s,1,2016-12-24 15:58:44,00H 00M 00S,51
31061,47952,21074,veggie_veg_m,1,2016-12-24 15:58:44,00H 00M 00S,51
31062,47950,21074,classic_dlx_s,1,2016-12-24 15:58:44,00H 00M 00S,51
11337,47954,21075,classic_dlx_s,1,2016-12-24 16:19:36,00:00 AM,51
11338,47953,21075,mexicana_l,1,2016-12-24 16:19:36,00:00 AM,51
38420,47956,21076,spinach_supr_m,1,2016-12-24 00:00:00,16:24:24,51
38419,47955,21076,mediterraneo_l,1,2016-12-24 00:00:00,16:24:24,51
38421,47957,21076,thai_ckn_l,1,2016-12-24 00:00:00,16:24:24,51
29139,47959,21077,hawaiian_l,1,2016-12-24 16:41:46,00:00:00,51
29140,47958,21077,hawaiian_l,1,2016-12-24 16:41:46,00:00:00,51
8888,47960,21078,mediterraneo_m,1,2016-12-24 00:00:00,16:46:31,51
8889,47961,21078,mediterraneo_m,1,2016-12-24 00:00:00,16:46:31,51
46860,47962,21079,hawaiian_m,1,2016-12-24 00:00:00,16H 58M 36S,51
14537,47964,21080,cali_ckn_s,1,2016-12-24 00:00:00,17H 08M 03S,51
14536,47963,21080,big_meat_s,1,2016-12-24 00:00:00,17H 08M 03S,51
14535,47965,21080,spicy_ital_s,1,2016-12-24 00:00:00,17H 08M 03S,51
25111,47966,21081,spicy_ital_s,1,2016-12-24 00:00:00,00H 00M 00S,51
22462,47969,21082,mediterraneo_l,1,2016-12-24 00:00:00,17:23:50,51
22463,47967,21082,hawaiian_s,1,2016-12-24 00:00:00,17:23:50,51
22464,47968,21082,ital_cpcllo_l,1,2016-12-24 00:00:00,17:23:50,51
9670,47970,21083,the_greek_s,1,2016-12-24 00:00:00,17:44 PM,51
42716,47971,21084,hawaiian_l,1,2016-12-24 00:00:00,17:44 PM,51
42717,47972,21084,sicilian_m,1,2016-12-24 00:00:00,17:44 PM,51
47134,47973,21085,calabrese_m,2,2016-12-24 00:00:00,17:53:26,51
47136,47974,21085,southw_ckn_l,1,2016-12-24 00:00:00,17:53:26,51
47135,47975,21085,spinach_supr_m,1,2016-12-24 00:00:00,17:53:26,51
25805,47976,21086,ital_cpcllo_s,1,2016-12-24 00:00:00,17:53:26,51
25806,47977,21086,pep_msh_pep_m,1,2016-12-24 00:00:00,17:53:26,51
35812,47978,21087,big_meat_s,1,2016-12-24 18:22:32,17:53:26,51
35811,47979,21087,spinach_fet_m,1,2016-12-24 18:22:32,17:53:26,51
5022,47980,21088,green_garden_s,1,2016-12-24 00:00:00,18:23 PM,51
5021,47981,21088,spinach_fet_l,1,2016-12-24 00:00:00,18:23 PM,51
39000,47982,21089,spinach_fet_l,1,2016-12-24 00:00:00,18:23 PM,51
39001,47983,21089,ital_supr_m,1,2016-12-24 00:00:00,18:23 PM,51
29099,47984,21090,big_meat_s,1,2016-12-24 18:27:31,00:00 AM,51
31126,47985,21091,pepperoni_l,1,2016-12-24 00:00:00,18:30 PM,51
31127,47986,21091,spin_pesto_l,1,2016-12-24 00:00:00,18:30 PM,51
46128,47988,21092,cali_ckn_s,1,2016-12-24 18:53:52,00:00 AM,51
46129,47987,21092,cali_ckn_s,1,2016-12-24 18:53:52,00:00 AM,51
46890,47989,21093,peppr_salami_l,1,2016-12-24 00:00:00,19:07:42,51
42690,47990,21094,pepperoni_s,1,2016-12-24 00:00:00,19:24:16,51
19160,47992,21095,spicy_ital_s,1,2016-12-24 00:00:00,19:47 PM,51
19158,47991,21095,pep_msh_pep_m,1,2016-12-24 00:00:00,19:47 PM,51
19159,47993,21095,spinach_supr_m,1,2016-12-24 00:00:00,19:47 PM,51
18397,47994,21096,five_cheese_l,1,2016-12-24 00:00:00,19H 49M 01S,51
31373,47996,21097,sicilian_l,1,2016-12-24 00:00:00,20:33 PM,51
31376,47998,21097,thai_ckn_l,1,2016-12-24 00:00:00,20:33 PM,51
31374,47995,21097,ckn_pesto_l,1,2016-12-24 00:00:00,20:33 PM,51
31375,47997,21097,ckn_pesto_l,1,2016-12-24 00:00:00,20:33 PM,51
43495,47999,21098,ital_cpcllo_l,1,2016-12-24 20:37:01,00:00 AM,51
14457,48001,21099,classic_dlx_l,1,2016-12-24 20:37:01,00:00 AM,51
14458,48000,21099,cali_ckn_l,1,2016-12-24 20:37:01,00:00 AM,51
6564,48004,21100,southw_ckn_l,1,2016-12-24 00:00:00,20:48:17,51
6565,48003,21100,southw_ckn_l,1,2016-12-24 00:00:00,20:48:17,51
6563,48002,21100,classic_dlx_s,1,2016-12-24 00:00:00,20:48:17,51
12557,48007,21101,four_cheese_l,1,2016-12-24 20:58:44,00H 00M 00S,51
12555,48008,21101,pepperoni_s,1,2016-12-24 20:58:44,00H 00M 00S,51
12554,48005,21101,bbq_ckn_l,1,2016-12-24 20:58:44,00H 00M 00S,51
12556,48006,21101,ckn_alfredo_m,1,2016-12-24 20:58:44,00H 00M 00S,51
40765,48009,21102,four_cheese_l,1,2016-12-24 00:00:00,21:00 PM,51
